Time,Open,High,Low,Last,Change,%Chg,Volume
10/13/2005,28.5054,28.6821,27.5101,28.0696,-0.7833,-2.71%,66582665
10/12/2005,29.5066,29.5243,28.6821,28.8529,-0.5654,-1.92%,35085031
10/11/2005,29.1297,29.595,29.006,29.4183,0.6891,+2.40%,28934809
10/10/2005,29.1533,29.2239,28.529,28.7292,-0.4417,-1.51%,27550683
10/07/2005,28.8764,29.218,28.7115,29.1709,0.6419,+2.25%,36541042
10/06/2005,28.9648,29.165,28.0696,28.529,-0.6949,-2.38%,86342532
10/05/2005,30.449,30.5137,29.2239,29.2239,-1.1662,-3.84%,53579729
10/04/2005,31.2499,31.3913,30.3371,30.3901,-1.1366,-3.61%,29893941
10/03/2005,31.833,31.9802,31.409,31.5267,-0.0825,-0.26%,11255041
09/30/2005,32.0274,32.0921,31.5621,31.6092,-0.5006,-1.56%,17266691
09/29/2005,31.9979,32.1334,31.7211,32.1098,0.3062,+0.96%,23392810
09/28/2005,31.7447,31.8624,31.2676,31.8036,0.2592,+0.82%,29246349
09/27/2005,31.3147,31.5562,31.1557,31.5444,0.0235,+0.07%,12051866
09/26/2005,30.7434,31.5739,30.7434,31.5209,0.5654,+1.83%,19886390
09/23/2005,31.3324,31.4502,30.7788,30.9555,-0.5536,-1.76%,27222092
09/22/2005,32.1864,32.1864,30.8907,31.5091,-0.2356,-0.74%,44005390
09/21/2005,31.9213,31.9861,31.4914,31.7447,0.4418,+1.41%,33835665
09/20/2005,31.4796,31.621,31.1086,31.3029,-0.3004,-0.95%,25831055
09/19/2005,31.1616,31.7741,31.0968,31.6033,0.8127,+2.64%,27491595
09/16/2005,30.5962,30.82,30.5255,30.7906,0.299,+0.98%,23592948
09/15/2005,30.7617,30.7852,30.1216,30.4916,0,0.00%,25474200
09/14/2005,30.2802,30.6267,30.151,30.4916,0.3759,+1.25%,20914029
09/13/2005,30.3918,30.6267,30.1099,30.1157,-0.2584,-0.85%,18496979
09/12/2005,30.8851,30.9497,30.3272,30.3741,-0.6343,-2.05%,23802123
09/09/2005,30.3507,31.0202,30.3507,31.0084,0.7869,+2.60%,22977612
09/08/2005,30.0981,30.4622,30.0981,30.2215,0.0412,+0.14%,27077479
09/07/2005,30.0629,30.5092,29.9983,30.1803,0.0469,+0.16%,22304707
09/06/2005,29.9278,30.198,29.6224,30.1334,0.2115,+0.71%,20598990
09/02/2005,30.2743,30.2743,29.8515,29.9219,-0.5932,-1.94%,24665079
09/01/2005,30.1275,30.5562,29.9513,30.5151,0.7752,+2.61%,33725615
08/31/2005,28.9647,29.8867,28.9118,29.7399,0.7987,+2.76%,36451728
08/30/2005,28.5301,29.0234,28.5125,28.9412,0.5286,+1.86%,25712229
08/29/2005,28.7767,28.8061,28.1895,28.4126,0.229,+0.81%,25696437
08/26/2005,28.3715,28.624,28.1601,28.1836,-0.323,-1.13%,17358992
08/25/2005,28.7004,28.7004,28.348,28.5066,-0.0763,-0.27%,21992044
08/24/2005,28.5418,28.7767,28.301,28.5829,0.2701,+0.95%,24792959
08/23/2005,28.3656,28.5418,27.9839,28.3128,-0.0528,-0.19%,28822675
08/22/2005,28.4596,28.7121,28.0779,28.3656,0.0704,+0.25%,22308797
08/19/2005,27.9839,28.3774,27.9839,28.2952,0.4757,+1.71%,20931886
08/18/2005,27.6903,27.9957,27.5258,27.8195,-0.0587,-0.21%,27863834
08/17/2005,28.5125,28.8355,27.749,27.8782,-0.6578,-2.31%,47823496
08/16/2005,29.1115,29.1996,28.5242,28.536,-0.6401,-2.19%,28426920
08/15/2005,29.3053,29.4227,29.0704,29.1761,-0.2878,-0.98%,17420293
08/12/2005,29.6577,29.687,29.317,29.4639,-0.0528,-0.18%,15663874
08/11/2005,29.3405,29.6048,29.1937,29.5167,0.2819,+0.96%,21796239
