Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/26/2015,66.75,66.75,66.74,66.75,-0.25,-0.37%,558583,1662900
01/23/2015,67,67,67,67,0.43,+0.65%,762248,1642562
01/22/2015,66.57,66.57,66.56,66.57,-0.6,-0.89%,868320,1638789
01/21/2015,67.17,67.17,67.17,67.17,0.45,+0.67%,665883,1627605
01/20/2015,66.72,66.72,66.72,66.72,-1.44,-2.11%,806640,1590760
01/16/2015,68.16,68.16,68.16,68.16,1.21,+1.81%,846344,1585992
01/15/2015,66.95,66.95,66.95,66.95,-2.36,-3.40%,1321981,1601683
01/14/2015,69.31,69.31,69.31,69.31,0.49,+0.71%,1149528,1618478
01/13/2015,68.82,68.82,68.82,68.82,0.79,+1.16%,1102517,1627535
01/12/2015,68.03,68.03,68.03,68.03,-0.7,-1.02%,871787,1581628
01/09/2015,68.73,68.73,68.73,68.73,1.33,+1.97%,899256,1544416
01/08/2015,67.4,67.4,67.4,67.4,0.02,+0.03%,812149,1524279
01/07/2015,67.38,67.38,67.38,67.38,-0.65,-0.96%,926649,1507370
01/06/2015,68.03,68.03,68.03,68.03,-1.76,-2.52%,971334,1505101
01/05/2015,69.79,69.79,69.79,69.79,-1.33,-1.87%,681322,1485689
01/02/2015,71.12,71.12,71.12,71.12,-0.5,-0.70%,446248,1474795
12/31/2014,71.62,71.62,71.62,71.62,-0.09,-0.13%,422676,1468497
12/30/2014,71.71,71.71,71.71,71.71,0.15,+0.21%,392522,1457729
12/29/2014,71.56,71.56,71.56,71.56,-0.36,-0.50%,422215,1443562
12/26/2014,71.92,71.92,71.92,71.92,-0.37,-0.51%,201085,1430820
12/24/2014,72.29,72.29,72.29,72.29,0.21,+0.29%,297972,1430174
12/23/2014,72.08,72.08,72.08,72.08,1.26,+1.78%,458035,1428829
12/22/2014,70.82,70.82,70.82,70.82,-0.17,-0.24%,513579,1429523
12/19/2014,70.99,70.99,70.99,70.99,2.88,+4.23%,604756,1430911
12/18/2014,68.11,68.11,68.11,68.11,1.2,+1.79%,899531,1444565
12/17/2014,66.91,66.91,66.91,66.91,-0.09,-0.13%,1013407,1460028
12/16/2014,67,67,67,67,-1.11,-1.63%,1176808,1475862
12/15/2014,68.11,68.11,68.11,68.11,-1.56,-2.24%,897513,1511226
12/12/2014,69.67,69.67,69.67,69.67,-1.94,-2.71%,853278,1483667
12/11/2014,71.61,71.61,71.61,71.61,-0.15,-0.21%,776546,1473267
12/10/2014,71.76,71.76,71.76,71.76,-1.44,-1.97%,873464,1451600
12/09/2014,73.2,73.2,73.2,73.2,-0.02,-0.03%,633292,1445093
12/08/2014,73.22,73.22,73.22,73.22,-2.2,-2.92%,701564,1440814
12/05/2014,75.42,75.42,75.42,75.42,-1.86,-2.41%,518358,1432665
12/04/2014,77.28,77.28,77.28,77.28,-2.48,-3.11%,459073,1444040
12/03/2014,79.76,79.76,79.76,79.76,-0.14,-0.18%,525290,1449551
12/02/2014,79.9,79.9,79.9,79.9,-1.23,-1.52%,595882,1439654
12/01/2014,81.13,81.13,81.13,81.13,1.78,+2.24%,853819,1433828
11/28/2014,79.35,79.35,79.35,79.35,-2.71,-3.30%,883726,1432110
11/26/2014,82.06,82.06,82.06,82.06,0.48,+0.59%,447422,1397825
11/25/2014,81.58,81.58,81.58,81.58,-0.41,-0.50%,483111,1386635
11/24/2014,81.99,81.99,81.99,81.99,-0.29,-0.35%,349280,1379820
11/21/2014,82.28,82.28,82.28,82.28,0.87,+1.07%,474301,1387667
"Downloaded from Barchart.com as of 04-24-2024 05:46pm CDT"
