Time,Open,High,Low,Last,Change,%Chg,Volume
01/27/2016,89.7678,94.3046,88.9366,90.9453,0.4156,+0.46%,8304623
01/26/2016,86.9625,90.5297,85.1616,90.5297,5.5066,+6.48%,4975134
01/25/2016,88.798,92.0881,84.9885,85.0231,-6.6495,-7.25%,5725842
01/22/2016,92.4691,94.6856,89.837,91.6726,3.6365,+4.13%,8724052
01/21/2016,81.9062,88.798,81.6984,88.0361,5.7836,+7.03%,7357024
01/20/2016,80.2784,83.6378,76.3996,82.2525,-0.4156,-0.50%,11037336
01/19/2016,88.1054,88.2439,81.075,82.6681,-4.4676,-5.13%,6453710
01/15/2016,85.7157,87.7937,84.3651,87.1357,-3.2901,-3.64%,6025011
01/14/2016,88.2786,91.0838,86.0621,90.4258,3.0477,+3.49%,7418322
01/13/2016,91.7765,93.3003,86.0621,87.3781,-3.0823,-3.41%,6465147
01/12/2016,94.2354,94.7549,87.3088,90.4604,-1.4546,-1.58%,7325435
01/11/2016,95.8285,96.1055,90.3219,91.915,-3.7403,-3.91%,5263042
01/08/2016,96.1748,97.1791,93.7505,95.6553,0.4502,+0.47%,3734947
01/07/2016,95.1705,99.0839,94.3393,95.2051,-2.4243,-2.48%,4961159
01/06/2016,101.9931,101.9931,96.7982,97.6294,-7.2036,-6.87%,6462487
01/05/2016,104.5905,105.2139,102.755,104.833,-0.3463,-0.33%,4269123
01/04/2016,104.4174,106.8417,102.5818,105.1793,0.5195,+0.50%,5039784
12/31/2015,101.7506,105.1793,101.4736,104.6598,2.4243,+2.37%,2633123
12/30/2015,102.9282,105.4563,101.9931,102.2355,-3.013,-2.86%,3456654
12/29/2015,105.8027,106.5992,103.2398,105.2485,1.697,+1.64%,4483894
12/28/2015,104.6252,105.3178,102.6857,103.5515,-3.9828,-3.70%,2722405
12/24/2015,108.5386,108.8503,105.9412,107.5343,-0.7966,-0.74%,1707118
12/23/2015,103.4823,108.3309,102.8935,108.3309,7.9309,+7.90%,5848990
