Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/24/2020,47.37,47.37,47.37,47.37,0.55,+1.17%,565374,2034937
08/21/2020,46.82,46.82,46.82,46.82,-0.21,-0.45%,656846,2041572
08/20/2020,47.03,47.03,47.03,47.03,-0.16,-0.34%,707966,2034469
08/19/2020,47.19,47.19,47.19,47.19,0.21,+0.45%,631916,2031907
08/18/2020,46.98,46.98,46.98,46.98,-0.16,-0.34%,650777,2044952
08/17/2020,47.14,47.14,47.14,47.14,0.56,+1.20%,678800,2052090
08/14/2020,46.58,46.58,46.58,46.58,-0.17,-0.36%,755724,2060758
08/13/2020,46.75,46.75,46.75,46.75,-0.08,-0.17%,796947,2060175
08/12/2020,46.83,46.83,46.83,46.83,0.51,+1.10%,954513,2038670
08/11/2020,46.32,46.32,46.32,46.32,-0.33,-0.71%,921210,2060880
08/10/2020,46.65,46.65,46.65,46.65,0.2,+0.43%,758647,2053681
08/07/2020,46.45,46.45,46.45,46.45,-0.43,-0.92%,815187,2053431
08/06/2020,46.88,46.88,46.88,46.88,0.21,+0.45%,854350,2068254
08/05/2020,46.67,46.67,46.67,46.67,0.03,+0.06%,1226577,2063481
08/04/2020,46.64,46.64,46.64,46.64,0.02,+0.04%,978743,2032921
08/03/2020,46.62,46.62,46.62,46.62,0.86,+1.88%,719660,2003066
07/31/2020,45.76,45.76,45.76,45.76,0.4,+0.88%,607147,2006292
07/30/2020,45.36,45.36,45.36,45.36,-0.82,-1.78%,950439,2013703
07/29/2020,46.18,46.18,46.18,46.18,0.17,+0.37%,648271,2000385
07/28/2020,46.01,46.01,46.01,46.01,-0.13,-0.28%,526585,1992556
07/27/2020,46.14,46.14,46.14,46.14,0.3,+0.65%,731313,1987044
07/24/2020,45.84,45.84,45.84,45.84,0.6,+1.33%,656430,1973830
07/23/2020,45.24,45.24,45.24,45.24,-0.13,-0.29%,734121,1960622
07/22/2020,45.37,45.37,45.37,45.37,-0.01,-0.02%,577772,1963576
07/21/2020,45.38,45.38,45.38,45.38,0.25,+0.55%,787271,1954942
07/20/2020,45.13,45.13,45.13,45.13,0.12,+0.27%,580416,1967562
07/17/2020,45.01,45.01,45.01,45.01,0.04,+0.09%,540426,1984589
07/16/2020,44.97,44.97,44.97,44.97,-0.18,-0.40%,581072,1994075
07/15/2020,45.15,45.15,45.15,45.15,0.21,+0.47%,886258,2018439
07/14/2020,44.94,44.94,44.94,44.94,0.21,+0.47%,929666,2019705
07/13/2020,44.73,44.73,44.73,44.73,-0.38,-0.84%,845786,1975666
07/10/2020,45.11,45.11,45.11,45.11,0.25,+0.56%,902783,1970287
07/09/2020,44.86,44.86,44.86,44.86,-0.09,-0.20%,822011,1980911
