Time,Open,High,Low,Last,Change,%Chg,Volume
08/03/2009,12.5789,12.7298,12.4198,12.7298,0.2896,+2.33%,35174441
07/31/2009,12.4157,12.5707,12.3627,12.4402,0.0163,+0.13%,15099218
07/30/2009,12.3423,12.7053,12.3178,12.4239,0.257,+2.11%,48262473
07/29/2009,12.1057,12.3953,12.0609,12.1669,-0.049,-0.40%,41787352
07/28/2009,12.1343,12.2363,12.0079,12.2159,-0.0816,-0.66%,37406913
07/27/2009,12.3586,12.3831,12.069,12.2975,-0.0978,-0.79%,31505799
07/24/2009,12.2771,12.4565,12.1425,12.3953,0.0326,+0.26%,31560212
07/23/2009,12.0079,12.4973,11.91,12.3627,0.3181,+2.64%,64438074
07/22/2009,11.8977,12.1751,11.8814,12.0446,0.1061,+0.89%,36961414
07/21/2009,12.1017,12.1017,11.6979,11.9385,-0.0734,-0.61%,47033042
07/20/2009,11.8243,12.0609,11.7591,12.0119,0.2692,+2.29%,83100099
07/17/2009,11.7101,11.7998,11.6163,11.7427,-0.0082,-0.07%,23612671
07/16/2009,11.6081,11.808,11.4939,11.7509,0.0775,+0.66%,34071651
07/15/2009,11.4205,11.7101,11.396,11.6734,0.3345,+2.95%,47134470
07/14/2009,11.2288,11.3675,11.0371,11.3389,0.1957,+1.76%,37747922
07/13/2009,10.9678,11.1839,10.6537,11.1432,0.2978,+2.75%,51977675
07/10/2009,10.7638,10.9882,10.6986,10.8454,-0.0326,-0.30%,29407529
07/09/2009,10.9841,11.0086,10.7312,10.878,0.0244,+0.22%,39058873
07/08/2009,10.6292,10.8984,10.564,10.8536,0.2203,+2.07%,73500149
07/07/2009,10.8454,10.874,10.5966,10.6333,-0.2366,-2.18%,33615204
07/06/2009,10.772,11.0126,10.6292,10.8699,-0.0041,-0.04%,49760688
07/02/2009,11.2451,11.3675,10.8454,10.874,-0.4935,-4.34%,59636613
07/01/2009,11.3349,11.5837,11.2941,11.3675,0.0653,+0.58%,55821398
06/30/2009,11.4164,11.5103,11.188,11.3022,-0.0245,-0.22%,42569718
06/29/2009,11.2982,11.4654,11.1513,11.3267,0.0775,+0.69%,38642436
06/26/2009,11.1472,11.3797,11.1268,11.2492,0.0326,+0.29%,32434181
06/25/2009,10.8128,11.2778,10.8046,11.2166,0.3875,+3.58%,45506679
06/24/2009,10.8128,11.0045,10.7312,10.8291,0.0938,+0.87%,40265206
06/23/2009,11.033,11.033,10.6945,10.7353,-0.1998,-1.83%,42597000
06/22/2009,11.0208,11.1065,10.8821,10.9351,-0.1591,-1.43%,45084030
06/19/2009,11.0086,11.1962,11.0086,11.0942,0.1105,+1.01%,42876125
06/18/2009,10.9877,11.065,10.7926,10.9837,0.0651,+0.60%,32003936
06/17/2009,10.7722,11.0813,10.6258,10.9186,0.1423,+1.32%,80876331
06/16/2009,11.2399,11.2439,10.7722,10.7763,-0.4351,-3.88%,44898492
06/15/2009,11.1748,11.309,11.0081,11.2114,-0.2155,-1.89%,39924294
06/12/2009,11.2968,11.4554,11.0609,11.4269,0.1057,+0.93%,62829513
06/11/2009,11.5083,11.6384,11.2968,11.3212,-0.2481,-2.14%,56262562
06/10/2009,11.8173,11.8539,11.3903,11.5693,-0.1586,-1.35%,38310970
06/09/2009,11.6709,11.7929,11.6099,11.7279,0.1342,+1.16%,24241989
06/08/2009,11.5408,11.6953,11.3293,11.5937,0.0041,+0.04%,25061364
06/05/2009,11.6953,11.8417,11.3944,11.5896,-0.0488,-0.42%,29197157
06/04/2009,11.7563,11.7563,11.4351,11.6384,-0.1911,-1.62%,59315484
06/03/2009,11.7929,11.8621,11.6384,11.8295,-0.1017,-0.85%,44247685
06/02/2009,11.7197,12.045,11.6994,11.9312,0.1017,+0.86%,30367166
06/01/2009,11.4025,11.9312,11.3293,11.8295,0.6506,+5.82%,69514765
05/29/2009,10.9471,11.1829,10.8902,11.1789,0.3172,+2.92%,31222172
05/28/2009,11.0487,11.1219,10.6746,10.8617,-0.0691,-0.63%,52839404
05/27/2009,11.0813,11.3415,10.9024,10.9308,-0.1586,-1.43%,42801482
05/26/2009,10.5079,11.1545,10.4835,11.0894,0.4514,+4.24%,57230752
05/22/2009,10.6909,10.8088,10.4632,10.638,0.061,+0.58%,29358563
05/21/2009,10.7112,10.8414,10.4428,10.577,-0.2156,-2.00%,52173942
05/20/2009,11.0894,11.3741,10.7438,10.7926,-0.1301,-1.19%,55093264
05/19/2009,10.7926,11.0569,10.7112,10.9227,0.1179,+1.09%,45121022
05/18/2009,10.5608,10.8373,10.4957,10.8048,0.4067,+3.91%,47047353
05/15/2009,10.4022,10.7519,10.3493,10.3981,-0.0569,-0.54%,44501404
05/14/2009,10.3127,10.6543,10.2517,10.455,0.0772,+0.74%,43090254
05/13/2009,10.5648,10.6014,10.3086,10.3778,-0.3985,-3.70%,68125551
05/12/2009,11.0609,11.1789,10.6258,10.7763,-0.2196,-2.00%,45739012
05/11/2009,10.8983,11.1707,10.7234,10.9959,-0.1138,-1.02%,38636864
05/08/2009,11.1341,11.4025,10.8861,11.1097,-0.0122,-0.11%,47148560
05/07/2009,11.6506,11.6994,11.0447,11.1219,-0.3457,-3.01%,76071902
05/06/2009,11.7889,11.8661,11.248,11.4676,-0.1423,-1.23%,62682022
05/05/2009,11.553,11.6628,11.4717,11.6099,0.0203,+0.18%,21144885
05/04/2009,11.2561,11.6099,11.1626,11.5896,0.5124,+4.63%,38117052
05/01/2009,11.2439,11.2805,11.0365,11.0772,-0.1871,-1.66%,40175634
04/30/2009,11.0528,11.431,10.9756,11.2643,0.366,+3.36%,36835787
04/29/2009,10.9105,11.187,10.8454,10.8983,0.1179,+1.09%,32497239
04/28/2009,10.6177,11.0081,10.6055,10.7804,0.0244,+0.23%,34286142
