Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/06/2020,47,47,47,47,0.22,+0.47%,854350,2068254
08/05/2020,46.78,46.78,46.78,46.78,0,0.00%,1226577,2063481
08/04/2020,46.78,46.78,46.78,46.78,0,0.00%,978743,2032921
08/03/2020,46.78,46.78,46.78,46.78,0.85,+1.85%,719660,2003066
07/31/2020,45.93,45.93,45.93,45.93,0.4,+0.88%,607147,2006292
07/30/2020,45.53,45.53,45.53,45.53,-0.82,-1.77%,950439,2013703
07/29/2020,46.35,46.35,46.35,46.35,0.17,+0.37%,648271,2000385
07/28/2020,46.18,46.18,46.18,46.18,-0.12,-0.26%,526585,1992556
07/27/2020,46.3,46.3,46.3,46.3,0.29,+0.63%,731313,1987044
07/24/2020,46.01,46.01,46.01,46.01,0.61,+1.34%,656430,1973830
07/23/2020,45.4,45.4,45.4,45.4,-0.11,-0.24%,734121,1960622
07/22/2020,45.51,45.51,45.51,45.51,-0.03,-0.07%,577772,1963576
07/21/2020,45.54,45.54,45.54,45.54,0.25,+0.55%,787271,1954942
07/20/2020,45.29,45.29,45.29,45.29,0.12,+0.27%,580416,1967562
07/17/2020,45.17,45.17,45.17,45.17,0.03,+0.07%,540426,1984589
07/16/2020,45.14,45.14,45.14,45.14,-0.19,-0.42%,581072,1994075
07/15/2020,45.33,45.33,45.33,45.33,0.2,+0.44%,886258,2018439
07/14/2020,45.13,45.13,45.13,45.13,0.22,+0.49%,929666,2019705
07/13/2020,44.91,44.91,44.91,44.91,-0.37,-0.82%,845786,1975666
07/10/2020,45.28,45.28,45.28,45.28,0.23,+0.51%,902783,1970287
07/09/2020,45.05,45.05,45.05,45.05,-0.07,-0.16%,822011,1980911
07/08/2020,45.12,45.12,45.12,45.12,0.63,+1.42%,673199,1978585
07/07/2020,44.49,44.49,44.49,44.49,0.03,+0.07%,568015,1972049
07/06/2020,44.46,44.46,44.46,44.46,0.16,+0.36%,832637,1975413
07/02/2020,44.3,44.3,44.3,44.3,0.55,+1.26%,782788,1977457
07/01/2020,43.75,43.75,43.75,43.75,0.37,+0.85%,1013807,1994608
06/30/2020,43.38,43.38,43.38,43.38,-0.75,-1.70%,948851,2008618
