Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/09/2019,55.64,55.64,55.64,55.64,0.99,+1.81%,1556425,2102030
01/08/2019,54.65,54.65,54.65,54.65,0.92,+1.71%,1308202,2120930
01/07/2019,53.73,53.73,53.73,53.73,-0.18,-0.33%,1256535,2141112
01/04/2019,53.91,53.91,53.91,53.91,0.21,+0.39%,1238042,2124927
01/03/2019,53.7,53.7,53.7,53.7,0.29,+0.54%,1170218,2131963
01/02/2019,53.41,53.41,53.41,53.41,0.81,+1.54%,1274104,2126286
12/31/2018,52.6,52.6,52.6,52.6,1,+1.94%,730436,2104675
12/28/2018,51.6,51.6,51.6,51.6,-0.18,-0.35%,870700,2109445
12/27/2018,51.78,51.78,51.78,51.78,-1.57,-2.94%,941155,2080681
12/26/2018,53.35,53.35,53.35,53.35,2.66,+5.25%,1026362,2090392
12/24/2018,50.69,50.69,50.69,50.69,-0.66,-1.29%,626051,2073992
12/21/2018,51.35,51.35,51.35,51.35,0.21,+0.41%,1106154,2056659
12/20/2018,51.14,51.14,51.14,51.14,-0.46,-0.89%,1140822,2045690
12/19/2018,51.6,51.6,51.6,51.6,1.02,+2.02%,1164299,2032696
12/18/2018,50.58,50.58,50.58,50.58,-1.63,-3.12%,1471013,2063376
12/17/2018,52.21,52.21,52.21,52.21,0.17,+0.33%,1124822,2074447
12/14/2018,52.04,52.04,52.04,52.04,-0.53,-1.01%,1048666,2064408
12/13/2018,52.57,52.57,52.57,52.57,0.73,+1.41%,1395465,2088384
12/12/2018,51.84,51.84,51.84,51.84,0.15,+0.29%,1330725,2059589
12/11/2018,51.69,51.69,51.69,51.69,0.12,+0.23%,1213221,2050634
12/10/2018,51.57,51.57,51.57,51.57,-1.2,-2.27%,1205227,2054066
12/07/2018,52.77,52.77,52.77,52.77,-0.42,-0.79%,1621654,2063691
12/06/2018,53.19,53.19,53.19,53.19,-0.6,-1.12%,1455656,2056566
12/05/2018,53.79,53.79,53.79,53.79,-0.3,-0.55%,964537,2048577
12/04/2018,54.09,54.09,54.09,54.09,0.23,+0.43%,1231644,2048735
12/03/2018,53.86,53.86,53.86,53.86,1.27,+2.41%,1202924,2037609
11/30/2018,52.59,52.59,52.59,52.59,-1.51,-2.79%,1152202,2046537
11/29/2018,54.1,54.1,54.1,54.1,0.36,+0.67%,1136360,2037138
11/28/2018,53.74,53.74,53.74,53.74,0.15,+0.28%,1178564,2031536
11/27/2018,53.59,53.59,53.59,53.59,0.72,+1.36%,1032388,2020092
11/26/2018,52.87,52.87,52.87,52.87,0.51,+0.97%,935515,2015783
11/23/2018,52.36,52.36,52.36,52.36,-1.66,-3.07%,1395342,2016420
11/21/2018,54.02,54.02,54.02,54.02,0.86,+1.62%,1175520,1992533
11/20/2018,53.16,53.16,53.16,53.16,-3.25,-5.76%,1574818,1995402
11/19/2018,56.41,56.41,56.41,56.41,0.2,+0.36%,1122593,1972703
11/16/2018,56.21,56.21,56.21,56.21,-0.3,-0.53%,1158501,1997219
11/15/2018,56.51,56.51,56.51,56.51,-1.48,-2.55%,1171675,2026511
11/14/2018,57.99,57.99,57.99,57.99,0.44,+0.76%,1691177,2032833
11/13/2018,57.55,57.55,57.55,57.55,-1.55,-2.62%,2073275,2110793
11/12/2018,59.1,59.1,59.1,59.1,-0.13,-0.22%,1449582,2086941
11/09/2018,59.23,59.23,59.23,59.23,-0.23,-0.39%,1548001,2084493
11/08/2018,59.46,59.46,59.46,59.46,-0.33,-0.55%,1467201,2089503
11/07/2018,59.79,59.79,59.79,59.79,2.9,+5.10%,1643336,2084920
11/06/2018,56.89,56.89,56.89,56.89,0.69,+1.23%,1270630,2075239
11/05/2018,56.2,56.2,56.2,56.2,0.53,+0.95%,985717,2062469
11/02/2018,55.67,55.67,55.67,55.67,0.43,+0.78%,1102881,2080853
11/01/2018,55.24,55.24,55.24,55.24,-1.31,-2.32%,1271150,2079404
10/31/2018,56.55,56.55,56.55,56.55,-0.38,-0.67%,1014215,2082032
10/30/2018,56.93,56.93,56.93,56.93,-1.02,-1.76%,942048,2093055
10/29/2018,57.95,57.95,57.95,57.95,0.36,+0.63%,700745,2098158
10/26/2018,57.59,57.59,57.59,57.59,0.81,+1.43%,882483,2102836
10/25/2018,56.78,56.78,56.78,56.78,0.07,+0.12%,886529,2110990
10/24/2018,56.71,56.71,56.71,56.71,-0.01,-0.02%,1170142,2125059
10/23/2018,56.72,56.72,56.72,56.72,-0.57,-0.99%,1300668,2128679
10/22/2018,57.29,57.29,57.29,57.29,1.26,+2.25%,902839,2153981
10/19/2018,56.03,56.03,56.03,56.03,0.42,+0.76%,936986,2171622
10/18/2018,55.61,55.61,55.61,55.61,-0.15,-0.27%,1131570,2198650
10/17/2018,55.76,55.76,55.76,55.76,-0.5,-0.89%,1458202,2194157
10/16/2018,56.26,56.26,56.26,56.26,0.08,+0.14%,1019852,2218887
10/15/2018,56.18,56.18,56.18,56.18,-0.91,-1.59%,1032240,2220512
10/12/2018,57.09,57.09,57.09,57.09,-0.42,-0.73%,1121328,2223244
10/11/2018,57.51,57.51,57.51,57.51,-1.3,-2.21%,1390392,2232297
10/10/2018,58.81,58.81,58.81,58.81,-1.51,-2.50%,1227571,2224667
10/09/2018,60.32,60.32,60.32,60.32,0.54,+0.90%,1119679,2217171
10/08/2018,59.78,59.78,59.78,59.78,-0.02,-0.03%,967741,2210206
10/05/2018,59.8,59.8,59.8,59.8,0.32,+0.54%,1092867,2222028
10/04/2018,59.48,59.48,59.48,59.48,-1.2,-1.98%,1214659,2225180
10/03/2018,60.68,60.68,60.68,60.68,1.25,+2.10%,1162166,2258199
10/02/2018,59.43,59.43,59.43,59.43,0.03,+0.05%,799540,2245589
10/01/2018,59.4,59.4,59.4,59.4,1,+1.71%,1004064,2244570
09/28/2018,58.4,58.4,58.4,58.4,0.43,+0.74%,967295,2244372
09/27/2018,57.97,57.97,57.97,57.97,0.36,+0.62%,698986,2231542
09/26/2018,57.61,57.61,57.61,57.61,-0.29,-0.50%,767346,2232077
09/25/2018,57.9,57.9,57.9,57.9,0.46,+0.80%,948276,2225779
09/24/2018,57.44,57.44,57.44,57.44,0.49,+0.86%,1017434,2215536
09/21/2018,56.95,56.95,56.95,56.95,-0.04,-0.07%,1669502,2206196
09/20/2018,56.99,56.99,56.99,56.99,-0.2,-0.35%,1055911,2207519
09/19/2018,57.19,57.19,57.19,57.19,0.09,+0.16%,1122341,2208500
09/18/2018,57.1,57.1,57.1,57.1,0.04,+0.07%,1096199,2228937
09/17/2018,57.06,57.06,57.06,57.06,0.31,+0.55%,897113,2220999
09/14/2018,56.75,56.75,56.75,56.75,0.42,+0.75%,1130199,2243940
09/13/2018,56.33,56.33,56.33,56.33,-0.6,-1.05%,1350242,2241995
09/12/2018,56.93,56.93,56.93,56.93,0.65,+1.15%,1767135,2266415
09/11/2018,56.28,56.28,56.28,56.28,0.64,+1.15%,1370875,2281869
09/10/2018,55.64,55.64,55.64,55.64,0.01,+0.02%,1065720,2267052
09/07/2018,55.63,55.63,55.63,55.63,0.08,+0.14%,944300,2272883
09/06/2018,55.55,55.55,55.55,55.55,-0.43,-0.77%,1047216,2288220
09/05/2018,55.98,55.98,55.98,55.98,-0.47,-0.83%,879677,2303904
09/04/2018,56.45,56.45,56.45,56.45,0.24,+0.43%,1288941,2303047
08/31/2018,56.21,56.21,56.21,56.21,-0.46,-0.81%,673766,2290552
08/30/2018,56.67,56.67,56.67,56.67,-0.14,-0.25%,764920,2286740
08/29/2018,56.81,56.81,56.81,56.81,0.09,+0.16%,749641,2269778
08/28/2018,56.72,56.72,56.72,56.72,-0.13,-0.23%,694381,2240977
08/27/2018,56.85,56.85,56.85,56.85,0.14,+0.25%,511899,2236069
08/24/2018,56.71,56.71,56.71,56.71,0.33,+0.59%,847210,2245372
08/23/2018,56.38,56.38,56.38,56.38,0.09,+0.16%,714946,2233970
08/22/2018,56.29,56.29,56.29,56.29,0.92,+1.66%,871270,2241974
08/21/2018,55.37,55.37,55.37,55.37,-0.23,-0.41%,655941,2231542
08/20/2018,55.6,55.6,55.6,55.6,0.05,+0.09%,869004,2240175
08/17/2018,55.55,55.55,55.55,55.55,0.25,+0.45%,634987,2252898
08/16/2018,55.3,55.3,55.3,55.3,0.25,+0.45%,855267,2270912
08/15/2018,55.05,55.05,55.05,55.05,-0.36,-0.65%,1222178,2309208
08/14/2018,55.41,55.41,55.41,55.41,0.53,+0.97%,965951,2329989
08/13/2018,54.88,54.88,54.88,54.88,-0.26,-0.47%,1109262,2324321
08/10/2018,55.14,55.14,55.14,55.14,-0.12,-0.22%,977582,2309923
08/09/2018,55.26,55.26,55.26,55.26,0.31,+0.56%,932938,2308112
08/08/2018,54.95,54.95,54.95,54.95,-1.14,-2.03%,1375698,2305518
08/07/2018,56.09,56.09,56.09,56.09,0.58,+1.04%,883863,2342575
08/06/2018,55.51,55.51,55.51,55.51,0.36,+0.65%,781648,2363744
08/03/2018,55.15,55.15,55.15,55.15,0.19,+0.35%,704097,2362988
08/02/2018,54.96,54.96,54.96,54.96,0.39,+0.71%,886032,2372039
08/01/2018,54.57,54.57,54.57,54.57,-0.69,-1.25%,951421,2349602
07/31/2018,55.26,55.26,55.26,55.26,-0.3,-0.54%,830037,2349169
07/30/2018,55.56,55.56,55.56,55.56,-0.02,-0.04%,733083,2357548
07/27/2018,55.58,55.58,55.58,55.58,-0.5,-0.89%,773242,2343341
07/26/2018,56.08,56.08,56.08,56.08,0.27,+0.48%,763637,2357096
07/25/2018,55.81,55.81,55.81,55.81,0.3,+0.54%,973776,2364862
07/24/2018,55.51,55.51,55.51,55.51,0.61,+1.11%,819939,2361062
07/23/2018,54.9,54.9,54.9,54.9,0.99,+1.84%,936812,2363581
07/20/2018,53.91,53.91,53.91,53.91,0.11,+0.20%,766868,2376665
07/19/2018,53.8,53.8,53.8,53.8,0.08,+0.15%,1199755,2374203
07/18/2018,53.72,53.72,53.72,53.72,0.65,+1.22%,950548,2409221
07/17/2018,53.07,53.07,53.07,53.07,0.36,+0.68%,1214119,2440486
07/16/2018,52.71,52.71,52.71,52.71,-1.58,-2.91%,1227236,2490270
07/13/2018,54.29,54.29,54.29,54.29,-0.41,-0.75%,1144209,2482858
07/12/2018,54.7,54.7,54.7,54.7,0.75,+1.39%,1582093,2465474
07/11/2018,53.95,53.95,53.95,53.95,-0.89,-1.62%,1706010,2513828
07/10/2018,54.84,54.84,54.84,54.84,-0.12,-0.22%,1162348,2499172
07/09/2018,54.96,54.96,54.96,54.96,0.07,+0.13%,1041523,2489778
07/06/2018,54.89,54.89,54.89,54.89,0.3,+0.55%,1071992,2480588
07/05/2018,54.59,54.59,54.59,54.59,0.54,+1.00%,1520066,2464057
07/03/2018,54.05,54.05,54.05,54.05,-0.18,-0.33%,1342167,2466531
07/02/2018,54.23,54.23,54.23,54.23,-0.15,-0.28%,1271210,2478333
06/29/2018,54.38,54.38,54.38,54.38,-0.47,-0.86%,1099616,2491138
06/28/2018,54.85,54.85,54.85,54.85,-0.55,-0.99%,1355392,2479039
06/27/2018,55.4,55.4,55.4,55.4,0.02,+0.04%,1487664,2467781
06/26/2018,55.38,55.38,55.38,55.38,0.89,+1.63%,1483778,2423829
06/25/2018,54.49,54.49,54.49,54.49,0.09,+0.17%,1599731,2403349
06/22/2018,54.4,54.4,54.4,54.4,1.09,+2.04%,2432185,2419733
06/21/2018,53.31,53.31,53.31,53.31,-0.19,-0.36%,1551989,2451560
06/20/2018,53.5,53.5,53.5,53.5,-0.05,-0.09%,1283279,2459918
06/19/2018,53.55,53.55,53.55,53.55,-0.32,-0.59%,1032631,2458404
06/18/2018,53.87,53.87,53.87,53.87,0.76,+1.43%,1130222,2508601
06/15/2018,53.11,53.11,53.11,53.11,-1.37,-2.51%,1389982,2536480
06/14/2018,54.48,54.48,54.48,54.48,-1.05,-1.89%,1139190,2548321
06/13/2018,55.53,55.53,55.53,55.53,1.07,+1.96%,1277061,2538936
06/12/2018,54.46,54.46,54.46,54.46,-0.2,-0.37%,1035204,2524439
06/11/2018,54.66,54.66,54.66,54.66,0.28,+0.51%,1030054,2521984
06/08/2018,54.38,54.38,54.38,54.38,0.22,+0.41%,1142430,2520940
06/07/2018,54.16,54.16,54.16,54.16,0.55,+1.03%,1413631,2551692
06/06/2018,53.61,53.61,53.61,53.61,-0.33,-0.61%,1262640,2545587
06/05/2018,53.94,53.94,53.94,53.94,0.08,+0.15%,1394281,2546827
06/04/2018,53.86,53.86,53.86,53.86,-0.38,-0.70%,1349394,2539191
06/01/2018,54.24,54.24,54.24,54.24,1.01,+1.90%,1656602,2587923
