Time,Open,High,Low,Last,Change,%Chg,Volume
10/02/2023,100.2302,100.5078,99.08,99.5361,-0.9816,-0.98%,11174246
09/29/2023,101.6678,101.7571,100.1806,100.5177,-0.5354,-0.53%,11136724
09/28/2023,100.5574,101.7571,100.4235,101.0531,0.4263,+0.42%,9888911
09/27/2023,100.4879,100.9391,99.8336,100.6268,0.7437,+0.74%,12785141
09/26/2023,100.7755,101.0928,99.7642,99.8831,-1.5468,-1.52%,11589076
09/25/2023,100.4879,101.4695,100.4534,101.4299,0.5057,+0.50%,7418799
09/22/2023,101.0828,101.5687,100.8746,100.9242,-0.347,-0.34%,11065318
09/21/2023,102.58,102.6197,101.2316,101.2712,-1.6856,-1.64%,9008021
09/20/2023,103.9582,104.4341,102.8973,102.9568,-0.4065,-0.39%,8361013
09/19/2023,103.5418,103.7103,102.6147,103.3633,-0.4362,-0.42%,7423742
09/18/2023,103.6806,104.3944,103.4624,103.7995,0.115,+0.11%,6502006
09/15/2023,103.8919,104.3264,103.3883,103.6845,-0.6024,-0.58%,11591322
09/14/2023,103.9018,104.3066,103.6746,104.2869,1.0171,+0.98%,10252241
09/13/2023,103.8228,104.1585,102.7958,103.2698,-0.6912,-0.66%,10781169
09/12/2023,103.803,104.5436,103.6944,103.961,-0.3753,-0.36%,8202160
09/11/2023,104.5634,104.7707,103.7635,104.3363,0.0297,+0.03%,6388028
09/08/2023,104.8695,104.9979,104.0845,104.3066,-0.5234,-0.50%,6916149
09/07/2023,104.7806,105.2793,104.1783,104.83,-0.3456,-0.33%,7657130
09/06/2023,105.3237,105.9656,104.5831,105.1756,-0.4543,-0.43%,8695541
09/05/2023,107.2493,107.274,105.5903,105.6299,-1.807,-1.68%,8559633
09/01/2023,107.6147,107.7677,106.9876,107.4369,0.5628,+0.53%,7123446
08/31/2023,107.5357,107.7825,106.8543,106.8741,-0.4838,-0.45%,5664362
08/30/2023,107.0024,107.712,106.9234,107.3579,0.4838,+0.45%,7949191
08/29/2023,105.9853,106.9284,105.6693,106.8741,0.8098,+0.76%,9444723
08/28/2023,105.7187,106.4149,105.6792,106.0643,0.8591,+0.82%,7771263
08/25/2023,104.8695,105.5706,103.9906,105.2052,0.8788,+0.84%,13309145
08/24/2023,105.2052,105.9508,104.2869,104.3264,-1.2837,-1.22%,9604121
08/23/2023,104.5337,105.7286,104.5337,105.6101,1.0764,+1.03%,7740170
08/22/2023,105.1065,105.3632,104.2869,104.5337,-0.2469,-0.24%,8256241
08/21/2023,104.8892,105.1164,104.04,104.7806,-0.1284,-0.12%,6546720
08/18/2023,104.0993,105.2447,104.0301,104.909,0.1975,+0.19%,10900463
08/17/2023,105.9755,106.1532,104.6769,104.7115,-0.8887,-0.84%,11005682
08/16/2023,105.9952,106.8444,105.5114,105.6002,-0.5925,-0.56%,10411541
08/15/2023,106.8642,106.9827,106.0693,106.1927,-1.3726,-1.28%,6999289
08/14/2023,107.4468,107.6245,107.1407,107.5653,0.0395,+0.04%,6190556
08/11/2023,107.1209,107.7973,107.0617,107.5258,0.1778,+0.17%,5792975
08/10/2023,107.7924,108.5725,107.1061,107.348,-0.2963,-0.28%,7351302
08/09/2023,107.7134,108.1281,107.2394,107.6443,-0.0592,-0.05%,7981696
08/08/2023,107.5357,107.9109,106.8049,107.7035,-0.4938,-0.46%,7766301
08/07/2023,107.2888,108.3454,107.2394,108.1973,1.3134,+1.23%,8569863
08/04/2023,107.9504,108.0294,106.7161,106.8839,-0.6518,-0.61%,10765982
08/03/2023,107.822,108.0788,107.3678,107.5357,-0.6813,-0.63%,8093090
08/02/2023,108.7404,109.2144,108.0294,108.217,-1.1455,-1.05%,10031681
08/01/2023,108.8589,109.7279,108.6811,109.3625,0.3259,+0.30%,9118640
07/31/2023,108.9181,109.2045,108.6169,109.0366,0.2567,+0.24%,6670876
07/28/2023,108.9675,108.9873,108.3651,108.7799,0.6715,+0.62%,7561532
07/27/2023,109.086,109.086,107.827,108.1084,-0.9381,-0.86%,11987990
07/26/2023,108.6614,109.1551,108.4935,109.0465,0.7604,+0.70%,10689116
07/25/2023,107.4468,108.3701,107.2296,108.2861,-0.1383,-0.13%,8879650
07/24/2023,108.138,108.7749,108.0689,108.4244,0.2469,+0.23%,6840499
07/21/2023,108.5725,108.8095,108.1578,108.1775,-0.5135,-0.47%,9107504
07/20/2023,108.3849,108.9626,107.9998,108.691,0.4838,+0.45%,10778840
07/19/2023,107.9998,108.5231,107.5653,108.2072,-0.0493,-0.05%,8672042
07/18/2023,107.7035,108.6219,107.6542,108.2565,0.6023,+0.56%,8200945
07/17/2023,107.0617,108.0096,106.8148,107.6542,0.4049,+0.38%,6600490
07/14/2023,107.4863,107.5258,106.7013,107.2493,-0.316,-0.29%,9406042
07/13/2023,107.5258,107.8122,107.1209,107.5653,0.1383,+0.13%,9078538
07/12/2023,108.4836,108.5034,107.3085,107.427,-0.1877,-0.17%,13664093
07/11/2023,106.6074,107.7727,106.5778,107.6147,1.2541,+1.18%,10413864
07/10/2023,104.8991,106.3606,104.8892,106.3606,1.4911,+1.42%,11914566
07/07/2023,104.3264,105.8767,104.2968,104.8695,0.237,+0.23%,9478245
07/06/2023,104.593,104.9584,104.0203,104.6325,-0.79,-0.75%,11351717
07/05/2023,105.3435,105.778,105.0769,105.4225,-0.5727,-0.54%,9625286
07/03/2023,105.5706,106.2026,105.1312,105.9952,0.0197,+0.02%,6872906
06/30/2023,105.7187,106.2717,105.2645,105.9755,0.8986,+0.86%,11576327
06/29/2023,103.9511,105.1065,103.8721,105.0769,1.0073,+0.97%,10365964
06/28/2023,104.0993,104.2721,103.7092,104.0696,0,0.00%,7966408
06/27/2023,103.0525,104.188,102.8748,104.0696,1.2343,+1.20%,8314266
06/26/2023,101.9466,103.0328,101.8182,102.8353,0.8492,+0.83%,7736019
06/23/2023,101.8775,102.3811,101.6158,101.9861,-0.7801,-0.76%,11388881
06/22/2023,103.1217,103.2402,102.5884,102.7662,-0.7505,-0.73%,11789500
06/21/2023,102.4107,103.808,102.1934,103.5167,0.5728,+0.56%,12360956
06/20/2023,103.0525,103.3488,102.5391,102.9439,-0.7702,-0.74%,9648379
06/16/2023,104.2059,104.8452,103.5519,103.7141,-0.1673,-0.16%,14571167
06/15/2023,102.2979,104.083,102.2388,103.8814,1.5442,+1.51%,12990332
06/14/2023,102.8978,103.1437,101.8897,102.3372,-0.2754,-0.27%,15203877
06/13/2023,101.6192,102.6962,101.4914,102.6126,1.1803,+1.16%,14716348
06/12/2023,100.8127,101.6094,100.439,101.4323,0.7179,+0.71%,10072714
06/09/2023,100.9996,101.0684,100.0554,100.7144,-0.2655,-0.26%,10036103
06/08/2023,100.6258,101.211,100.1537,100.9799,0.177,+0.18%,10243218
06/07/2023,99.2686,100.8717,98.9243,100.8029,1.5934,+1.61%,13608307
06/06/2023,98.3539,99.3669,98.2654,99.2095,0.6196,+0.63%,10685400
06/05/2023,99.2587,99.2587,98.4621,98.5899,-0.6885,-0.69%,9817205
06/02/2023,97.4884,99.5735,97.4293,99.2784,2.8031,+2.91%,21810224
06/01/2023,95.4819,96.6917,95.1585,96.4753,1.2196,+1.28%,12784144
05/31/2023,96.1999,96.3376,94.9361,95.2557,-1.318,-1.36%,13239441
05/30/2023,96.8589,97.0949,96.0917,96.5737,-0.1475,-0.15%,9992791
05/26/2023,96.2884,97.0949,96.1704,96.7212,0.718,+0.75%,10971097
05/25/2023,95.7573,96.2393,95.1426,96.0032,0.3147,+0.33%,14497957
05/24/2023,96.6523,96.6769,95.5508,95.6885,-1.2491,-1.29%,11849862
05/23/2023,97.6851,97.9605,96.7655,96.9376,-1.1802,-1.20%,11941265
05/22/2023,98.1768,98.7276,97.3211,98.1178,-0.0197,-0.02%,9189981
05/19/2023,99.1309,99.2243,97.6359,98.1375,-0.236,-0.24%,10196039
05/18/2023,97.508,98.5309,97.2277,98.3735,0.7081,+0.73%,10993978
05/17/2023,96.613,97.9752,96.5638,97.6654,1.6524,+1.72%,12594623
05/16/2023,96.8687,96.9671,96.013,96.013,-1.318,-1.35%,9573700
05/15/2023,96.8195,97.6605,96.4753,97.331,0.4721,+0.49%,8574648
05/12/2023,97.213,97.5129,96.136,96.8589,0.0689,+0.07%,8695641
05/11/2023,96.8687,96.9966,96.2442,96.79,-0.5902,-0.61%,11738232
05/10/2023,98.3539,98.4719,96.2688,97.3802,-0.354,-0.36%,12791053
05/09/2023,97.2818,97.8818,97.0851,97.7342,0.2163,+0.22%,8203036
05/08/2023,98.2555,98.4227,97.1638,97.5179,-0.354,-0.36%,7737466
05/05/2023,97.3015,98.167,97.1785,97.8719,1.4556,+1.51%,9385805
05/04/2023,97.3802,97.5818,95.8852,96.4163,-1.0622,-1.09%,15403562
05/03/2023,98.1768,98.8555,97.4048,97.4785,-0.3738,-0.38%,13595400
05/02/2023,98.5309,98.7079,96.7409,97.8523,-1.0327,-1.04%,12445362
05/01/2023,98.3637,99.4456,98.3539,98.885,0.5311,+0.54%,8694114
04/28/2023,97.2916,98.5112,97.2916,98.3539,0.9442,+0.97%,10894230
04/27/2023,95.8065,97.5228,95.659,97.4097,1.8884,+1.98%,14662866
04/26/2023,96.731,96.9868,95.3246,95.5213,-1.8392,-1.89%,16327569
04/25/2023,98.5997,98.6391,97.2916,97.3605,-1.8294,-1.84%,12512877
04/24/2023,98.9538,99.5341,98.7915,99.1899,0.2361,+0.24%,7058184
04/21/2023,99.3571,99.5046,98.5702,98.9538,-0.2262,-0.23%,10847059
04/20/2023,98.7768,99.5637,98.7768,99.18,-0.1771,-0.18%,9420172
04/19/2023,99.0817,99.5243,98.9145,99.3571,-0.0787,-0.08%,7863745
04/18/2023,99.4456,100.0259,99.0718,99.4358,0.4721,+0.48%,10090905
04/17/2023,98.4326,98.9882,98.2949,98.9637,0.777,+0.79%,8141212
04/14/2023,97.9703,98.7276,97.6064,98.1867,-0.118,-0.12%,9409794
04/13/2023,97.9801,98.4916,96.9376,98.3047,0.3639,+0.37%,12494982
04/12/2023,98.1473,98.5211,97.6752,97.9408,0.3246,+0.33%,11465841
04/11/2023,97.3211,98.0686,97.2425,97.6162,0.5803,+0.60%,9916438
04/10/2023,95.7868,97.0556,95.7868,97.0359,0.8753,+0.91%,10745793
04/06/2023,96.2196,96.554,95.7377,96.1606,-0.0295,-0.03%,11068193
04/05/2023,96.9572,97.39,95.895,96.1901,-1.2687,-1.30%,16884844
04/04/2023,99.7505,99.7505,97.095,97.4588,-2.2327,-2.24%,19116491
04/03/2023,99.2981,100.0947,98.9735,99.6915,0.1771,+0.18%,11361116
03/31/2023,98.7965,99.5735,98.5899,99.5144,1.2982,+1.32%,12207354
03/30/2023,98.4916,98.6883,97.9014,98.2162,0.2066,+0.21%,8296773
03/29/2023,97.4785,98.0588,97.2916,98.0096,1.4064,+1.46%,9545026
03/28/2023,95.9245,96.9868,95.9245,96.6032,0.4918,+0.51%,10074842
03/27/2023,96.0819,96.436,95.4819,96.1114,0.7967,+0.84%,7796846
03/24/2023,94.2132,95.3836,93.6231,95.3147,0.3934,+0.41%,16260882
03/23/2023,95.3442,96.5343,94.3312,94.9213,-0.2754,-0.29%,16122906
03/22/2023,97.0261,97.508,95.1574,95.1967,-1.8589,-1.92%,14415601
03/21/2023,97.0654,97.4588,96.554,97.0556,1.1114,+1.16%,11687491
03/20/2023,95.118,96.1802,95.118,95.9442,1.254,+1.32%,14718587
03/17/2023,95.846,96.0125,94.2396,94.6902,-1.577,-1.64%,23654544
03/16/2023,94.4257,96.5513,94.1612,96.2672,1.2244,+1.29%,24614001
03/15/2023,95.6697,95.8166,93.5393,95.0428,-2.3998,-2.46%,34967645
03/14/2023,97.6581,98.4319,96.3064,97.4426,1.0187,+1.06%,15705558
03/13/2023,95.9831,97.3251,95.5913,96.4239,-0.5486,-0.57%,29214836
03/10/2023,98.6572,99.1568,96.6639,96.9725,-1.8415,-1.86%,27979206
03/09/2023,100.8612,101.1844,98.667,98.814,-1.479,-1.47%,11248465
03/08/2023,100.1363,100.5379,99.5682,100.293,0.235,+0.23%,11749332
03/07/2023,101.3705,101.5174,99.9796,100.058,-1.3027,-1.29%,11264799
03/06/2023,101.6154,102.0464,101.2138,101.3607,-0.1861,-0.18%,9918023
03/03/2023,100.8612,101.7133,100.293,101.5468,1.0872,+1.08%,12350237
03/02/2023,98.6964,100.6506,98.6964,100.4596,1.1657,+1.17%,10791404
03/01/2023,98.814,99.8131,98.6328,99.2939,0.3918,+0.40%,10581820
02/28/2023,99.0001,99.5192,98.8042,98.9021,-0.2253,-0.23%,11081145
02/27/2023,99.4409,99.8816,98.9021,99.1274,0.8718,+0.89%,8859034
02/24/2023,97.8051,98.4124,97.3643,98.2556,-0.5682,-0.57%,9482506
02/23/2023,98.8629,99.4213,97.7757,98.8238,0.4604,+0.47%,9183679
02/22/2023,98.6964,99.1764,97.952,98.3634,-0.2449,-0.25%,9052392
02/21/2023,100.1657,100.4792,98.5103,98.6083,-2.3116,-2.29%,10010002
02/17/2023,100.1951,100.9787,99.8033,100.9199,0.6562,+0.65%,8962454
02/16/2023,100.009,101.0277,99.8278,100.2637,-1.048,-1.03%,9023396
02/15/2023,100.1265,101.3362,99.9306,101.3117,0.6269,+0.62%,6131169
02/14/2023,100.6065,101.1452,99.6417,100.6848,-0.2743,-0.27%,7883764
02/13/2023,100.2441,101.0179,100.0678,100.9591,0.9109,+0.91%,5902280
02/10/2023,99.1176,100.1265,99.0099,100.0482,0.7053,+0.71%,7871710
02/09/2023,100.7338,100.9689,99.0637,99.3429,-0.9012,-0.90%,9068218
02/08/2023,100.293,100.724,99.911,100.2441,-0.5681,-0.56%,7584937
02/07/2023,100.2049,101.0718,99.1764,100.8122,0.3135,+0.31%,11174962
02/06/2023,100.2539,100.883,100.0922,100.4987,-0.2449,-0.24%,10475339
02/03/2023,100.6163,101.5762,100.4792,100.7436,-0.529,-0.52%,13851482
02/02/2023,100.8612,101.8603,100.2343,101.2726,0.7837,+0.78%,13741216
02/01/2023,99.3625,101.2089,98.9119,100.4889,0.7248,+0.73%,17022223
01/31/2023,98.3928,99.7935,98.0401,99.7641,1.6652,+1.70%,10584266
01/30/2023,98.4515,99.4115,98.0157,98.0989,-0.9697,-0.98%,10268195
01/27/2023,98.4417,99.5339,98.3634,99.0686,0.4114,+0.42%,14483938
01/26/2023,98.814,98.814,97.4328,98.6572,0.5387,+0.55%,15298827
01/25/2023,97.5896,98.3781,96.7717,98.1185,-0.5485,-0.56%,11973519
01/24/2023,97.472,98.956,96.9627,98.667,0.6464,+0.66%,11578227
01/23/2023,97.2663,98.5495,96.85,98.0206,1.0579,+1.09%,11345860
01/20/2023,95.7089,96.9921,95.3171,96.9627,1.3322,+1.39%,13084570
01/19/2023,97.041,97.2859,95.6207,95.6305,-2.008,-2.06%,17514401
01/18/2023,99.8523,100.0727,97.5798,97.6385,-1.8709,-1.88%,15340073
01/17/2023,100.3028,100.44,99.4017,99.5094,-0.8522,-0.85%,9468926
01/13/2023,99.627,100.44,99.3723,100.3616,-0.1176,-0.12%,14503840
01/12/2023,100.2539,100.871,99.4115,100.4792,0.5878,+0.59%,10089836
01/11/2023,99.5192,99.911,98.9658,99.8914,0.9501,+0.96%,7550028
01/10/2023,98.0793,99.0001,98.0206,98.9413,0.5387,+0.55%,9357748
01/09/2023,99.0882,99.9747,98.2703,98.4026,-0.4408,-0.45%,13115196
01/06/2023,97.1782,99.1174,97.0018,98.8434,2.635,+2.74%,16610579
01/05/2023,96.708,96.9333,95.944,96.2084,-1.0481,-1.08%,9851259
01/04/2023,96.7178,97.57,96.5023,97.2565,0.8522,+0.88%,12491736
01/03/2023,96.757,96.9137,95.513,96.4043,0.2057,+0.21%,11646222
12/30/2022,96.0027,96.3799,95.2926,96.1986,-0.3821,-0.40%,7018033
12/29/2022,95.846,96.8745,95.7677,96.5807,1.1755,+1.23%,8482621
12/28/2022,96.8451,97.0704,95.3856,95.4052,-1.2636,-1.31%,6946160
12/27/2022,96.5219,97.1488,96.1497,96.6688,0.2938,+0.30%,5322710
12/23/2022,95.797,96.5121,95.3758,96.375,0.5682,+0.59%,6270824
12/22/2022,96.375,96.4533,94.3278,95.8068,-1.2342,-1.27%,11255313
