Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
12/18/2019,60.93,60.93,60.93,60.93,0.03,+0.05%,1080518,2150000
12/17/2019,60.9,60.9,60.9,60.9,0.69,+1.15%,944561,2166584
12/16/2019,60.21,60.21,60.21,60.21,0.1,+0.17%,838746,2147533
12/13/2019,60.11,60.11,60.11,60.11,0.93,+1.57%,1110281,2177380
12/12/2019,59.18,59.18,59.18,59.18,0.44,+0.75%,1084012,2205273
12/11/2019,58.74,58.74,58.74,58.74,-0.47,-0.79%,1115245,2194891
12/10/2019,59.21,59.21,59.21,59.21,0.24,+0.41%,1122915,2229813
12/09/2019,58.97,58.97,58.97,58.97,-0.23,-0.39%,988938,2236862
12/06/2019,59.2,59.2,59.2,59.2,0.75,+1.28%,1291889,2233884
12/05/2019,58.45,58.45,58.45,58.45,0.02,+0.03%,1097705,2209751
12/04/2019,58.43,58.43,58.43,58.43,2.3,+4.10%,1312055,2192511
12/03/2019,56.13,56.13,56.13,56.13,0.14,+0.25%,901452,2163757
12/02/2019,55.99,55.99,55.99,55.99,0.57,+1.03%,1015732,2173009
11/29/2019,55.42,55.42,55.42,55.42,-2.7,-4.65%,1078373,2190986
11/27/2019,58.12,58.12,58.12,58.12,-0.26,-0.45%,732237,2196244
11/26/2019,58.38,58.38,58.38,58.38,0.4,+0.69%,687479,2187168
11/25/2019,57.98,57.98,57.98,57.98,0.1,+0.17%,665276,2179500
11/22/2019,57.88,57.88,57.88,57.88,-0.7,-1.19%,796625,2176318
11/21/2019,58.58,58.58,58.58,58.58,1.53,+2.68%,1061370,2159065
11/20/2019,57.05,57.05,57.05,57.05,1.84,+3.33%,1009898,2106120
11/19/2019,55.21,55.21,55.21,55.21,-1.83,-3.21%,969397,2123596
11/18/2019,57.04,57.04,57.04,57.04,-0.71,-1.23%,758112,2130944
11/15/2019,57.75,57.75,57.75,57.75,0.99,+1.74%,931388,2153857
11/14/2019,56.76,56.76,56.76,56.76,-0.32,-0.56%,1034480,2162959
11/13/2019,57.08,57.08,57.08,57.08,0.25,+0.44%,1046214,2172356
11/12/2019,56.83,56.83,56.83,56.83,0,0.00%,1115670,2151499
11/11/2019,56.83,56.83,56.83,56.83,-0.38,-0.66%,958505,2152338
11/08/2019,57.21,57.21,57.21,57.21,0.1,+0.18%,1151473,2140517
11/07/2019,57.11,57.11,57.11,57.11,0.76,+1.35%,1357338,2127057
11/06/2019,56.35,56.35,56.35,56.35,-0.89,-1.55%,1059450,2097117
11/05/2019,57.24,57.24,57.24,57.24,0.71,+1.26%,756215,2083893
11/04/2019,56.53,56.53,56.53,56.53,0.32,+0.57%,995793,2070874
11/01/2019,56.21,56.21,56.21,56.21,2.03,+3.75%,868243,2057606
10/31/2019,54.18,54.18,54.18,54.18,-0.9,-1.63%,1184928,2047643
10/30/2019,55.08,55.08,55.08,55.08,-0.43,-0.77%,1287548,2033498
10/29/2019,55.51,55.51,55.51,55.51,-0.32,-0.57%,826478,2045914
10/28/2019,55.83,55.83,55.83,55.83,-0.77,-1.36%,725567,2049877
10/25/2019,56.6,56.6,56.6,56.6,0.33,+0.59%,707168,2051975
10/24/2019,56.27,56.27,56.27,56.27,0.34,+0.61%,822446,2045803
10/23/2019,55.93,55.93,55.93,55.93,1.46,+2.68%,1054636,2069770
10/22/2019,54.47,54.47,54.47,54.47,1.18,+2.21%,783318,2075454
10/21/2019,53.29,53.29,53.29,53.29,-0.47,-0.87%,841727,2080592
10/18/2019,53.76,53.76,53.76,53.76,-0.14,-0.26%,925158,2091188
10/17/2019,53.9,53.9,53.9,53.9,0.54,+1.01%,1006216,2102841
10/16/2019,53.36,53.36,53.36,53.36,0.57,+1.08%,917550,2133863
