Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/19/2021,53.78,53.78,53.78,53.78,-0.02,-0.04%,627530,2321872
04/16/2021,53.8,53.8,53.8,53.8,-0.33,-0.61%,634300,2326723
04/15/2021,54.13,54.13,54.13,54.13,-0.45,-0.82%,835434,2329964
04/14/2021,54.58,54.58,54.58,54.58,0.92,+1.71%,1334877,2337809
04/13/2021,53.66,53.66,53.66,53.66,0.36,+0.68%,875205,2301831
04/12/2021,53.3,53.3,53.3,53.3,0.59,+1.12%,919761,2316591
04/09/2021,52.71,52.71,52.71,52.71,0.18,+0.34%,934761,2338491
04/08/2021,52.53,52.53,52.53,52.53,-0.85,-1.59%,1099925,2328654
04/07/2021,53.38,53.38,53.11,53.38,0.24,+0.45%,1140236,2348097
04/06/2021,53.14,53.19,53.14,53.14,0.73,+1.39%,1017912,2340357
04/05/2021,52,52.5,52,52.41,-0.67,-1.26%,999951,2348171
04/01/2021,53.08,53.08,53.08,53.08,2.42,+4.78%,1386917,2351471
03/31/2021,50.66,50.66,50.66,50.66,-0.54,-1.05%,870603,2347818
03/30/2021,51.2,51.2,51.2,51.2,-0.5,-0.97%,763972,2327016
03/29/2021,51.7,51.7,51.68,51.7,-0.08,-0.15%,860633,2327656
03/26/2021,51.78,51.78,51.78,51.78,1.25,+2.47%,971973,2311010
03/25/2021,50.53,50.53,50.45,50.53,-1.51,-2.90%,1109701,2313978
03/24/2021,52.04,52.04,52.04,52.04,0.94,+1.84%,1235855,2335564
03/23/2021,51.1,51.1,51.1,51.1,-1.24,-2.37%,1666736,2319227
03/22/2021,52.34,52.34,52.34,52.34,0.15,+0.29%,789467,2341031
03/19/2021,52.19,52.19,52.19,52.19,0.32,+0.62%,1522808,2360325
03/18/2021,51.87,51.87,51.53,51.87,-1.47,-2.76%,1734576,2425668
03/17/2021,53.34,53.34,53.34,53.34,0.33,+0.62%,1069630,2479223
03/16/2021,53.01,53.01,52.93,53.01,-0.12,-0.23%,888188,2523179
03/15/2021,53.13,53.13,53.09,53.13,-0.04,-0.08%,867179,2540366
03/12/2021,53.26,53.26,53.17,53.17,-0.09,-0.17%,761658,2541262
03/11/2021,53.26,53.26,53.26,53.26,0.58,+1.10%,1035201,2533327
03/10/2021,52.86,52.87,52.68,52.68,-0.18,-0.34%,1153571,2503228
03/09/2021,52.86,52.86,52.86,52.86,-0.22,-0.41%,1362083,2494636
03/08/2021,53.08,53.58,53.08,53.08,-0.43,-0.80%,1167383,2496613
03/05/2021,52.48,53.51,52.48,53.51,1.24,+2.37%,1364951,2504181
03/04/2021,52.5,52.54,52.27,52.27,0.57,+1.10%,1742890,2494921
03/03/2021,51.7,51.7,51.7,51.7,0.82,+1.61%,1082922,2509004
03/02/2021,50.88,51.12,50.88,50.88,0.14,+0.28%,1016988,2491831
03/01/2021,50.74,51.42,50.74,50.74,-0.3,-0.59%,970816,2518346
02/26/2021,51.04,51.04,51.04,51.04,-1.23,-2.35%,899295,2502731
02/25/2021,52.27,52.27,52.27,52.27,-0.06,-0.11%,1114845,2506385
02/24/2021,52.33,52.33,52.33,52.33,1.16,+2.27%,989477,2483509
02/23/2021,51.17,51.18,51.17,51.17,0.1,+0.20%,1081064,2458401
02/22/2021,51.07,51.07,51.07,51.07,0.95,+1.90%,1069878,2462288
02/19/2021,50.12,50.12,50.12,50.12,0.07,+0.14%,1579104,2466311
02/18/2021,50.29,50.29,50.05,50.05,0.05,+0.10%,1357449,2525039
02/17/2021,50,50,50,50,0.21,+0.42%,1344234,2495680
02/16/2021,49.79,49.79,49.79,49.79,0.43,+0.87%,1898699,2507620
02/12/2021,49.36,49.36,49.36,49.36,0.37,+0.76%,1311936,2490047
02/11/2021,48.99,48.99,48.99,48.99,-0.1,-0.20%,964114,2471472
02/10/2021,49.09,49.09,49.09,49.09,0.23,+0.47%,1098314,2453084
02/09/2021,48.86,48.86,48.86,48.86,0.23,+0.47%,1320651,2446808
02/08/2021,48.63,48.63,48.63,48.63,0.69,+1.44%,954494,2444704
02/05/2021,47.94,47.94,47.94,47.94,0.17,+0.36%,942700,2446654
02/04/2021,47.77,47.77,47.77,47.77,0.19,+0.40%,953099,2459265
02/03/2021,47.35,47.78,47.35,47.58,0.05,+0.11%,1162998,2444027
02/02/2021,47.53,47.53,47.53,47.53,0.38,+0.81%,1179436,2389677
02/01/2021,47.15,47.15,47.15,47.15,0.64,+1.38%,844084,2366919
01/29/2021,46.51,46.51,46.51,46.51,-0.12,-0.26%,748215,2348413
01/28/2021,46.63,46.63,46.63,46.63,-0.3,-0.64%,778156,2338824
01/27/2021,46.93,46.93,46.93,46.93,0.35,+0.75%,878117,2344277
